TRUEMEAN TRUESD TRUEMEDIAN OBSMEAN OBSSD OBSMEDIAN OBSSKEW OBSKURT OBSPCTF PENETRANCE ROBSMEAN ROBSSD
59 15 59 56.2689588038434 13.6118233979671 57 -0.186098742074116 -0.0851298230559943 0.518756365074025 0.8309387847 56 14
60 5 60 59.771561282347 4.95062961089561 60 -0.00648632937035025 0.00371494416963314 0.516572165862043 0.8787674207 60 5
60 6 60 59.6664308119101 5.93241304170118 60 -0.00594038624914199 -0.0100245359045075 0.516724745485178 0.8756317645 60 6
60 7 60 59.5276328255757 6.87921585033212 60 -0.0189944927361486 -0.00270175179822063 0.516944180041562 0.8719510129 60 7
60 8 60 59.3535443587993 7.81167973802706 59 -0.0377328170434591 -0.0194585987514277 0.51746759315913 0.8675157311 59 8
60 9 60 59.1570530806662 8.699324949746 59 -0.0523229152292266 -0.0379235009838506 0.517946074743143 0.86230678555 59 9
60 10 60 58.902253496867 9.6000441638623 59 -0.0701509603684528 -0.0744207404856803 0.518104154716139 0.85658917625 59 10
60 11 60 58.6021449878135 10.4367948510064 59 -0.0812237965672989 -0.0697352037612178 0.518602866160491 0.8500934917 59 10
60 12 60 58.2839437079217 11.2463643867314 58 -0.106003520848982 -0.0878560138537359 0.518606629033548 0.8434486022 58 11
60 13 60 57.8983406729372 12.0473338320071 58 -0.135585651262971 -0.0987901156532303 0.519372010092746 0.8363245204 58 12
60 14 60 57.5603062340672 12.7667707171687 58 -0.154826276682306 -0.109091080931535 0.518940010367964 0.8281379284 58 13
60 15 60 57.0999866293024 13.5367910371088 58 -0.202896421254757 -0.0842236730870769 0.519066273694713 0.8209646442 57 14
61 5 61 60.7451063538542 4.94472824908261 61 -0.010690481769171 -0.0214904714314588 0.517658611495711 0.87052928135 61 5
61 6 61 60.6382821876884 5.91354251984428 61 -0.0186726032691578 -0.0115026723369338 0.517864387157254 0.86714245435 61 6
61 7 61 60.5046042241287 6.88577564922975 61 -0.0300827151780411 -0.0100326017339625 0.518246930783804 0.86285629 61 7
61 8 61 60.3113463295124 7.7688721468833 60 -0.040070029263405 -0.0156108554603658 0.518390131125841 0.85852301525 60 8
61 9 61 60.0872721676813 8.67534499600332 60 -0.0635346715839193 -0.035847630261939 0.518661674010295 0.8531630625 60 9
61 10 61 59.8334444834071 9.53411119287664 60 -0.0807662845607592 -0.0046057535353623 0.519197094546683 0.84700865985 60 10
61 11 61 59.5003112292772 10.3888409163121 60 -0.0990434330448895 -0.0804735693084506 0.519703656669621 0.84057058305 60 10
61 12 61 59.1548699093737 11.2287728374769 59 -0.131398256747001 -0.0644253958364795 0.51977495939308 0.8331863683 59 11
61 13 61 58.8011797556819 11.9426685689408 59 -0.140889291377522 -0.105418214740521 0.520428639355033 0.82551343885 59 12
61 14 61 58.350656956217 12.7524132147987 59 -0.184372969759883 -0.0759168619611819 0.520293746492667 0.8175342072 58 13
61 15 61 57.9054837320393 13.5038565933111 58 -0.20890968990314 -0.0888671340263327 0.520580137926349 0.80944744805 58 14
62 5 62 61.7494801567145 4.95268708497921 62 -0.0196490695848796 -0.0029654317635166 0.518819059088826 0.8613562731 62 5
62 6 62 61.603999163604 5.91907255366427 62 -0.026041139524592 -0.0307572003238308 0.519050080604349 0.8579582307 62 6
62 7 62 61.4528395328755 6.84586145510632 62 -0.0319626625044875 -0.0149414658269307 0.519460569401276 0.853608659 61 7
62 8 62 61.2374148513043 7.77656055847118 61 -0.0401048977506141 -0.0340407892705339 0.519653131379798 0.8486917722 61 8
62 9 62 60.9939119405514 8.64853249253258 61 -0.0660623425786389 -0.0362007925562597 0.51999794731184 0.8433029594 61 9
62 10 62 60.7607280423746 9.49357912657472 61 -0.0822592671719055 -0.0420426349744663 0.520415513925896 0.83636777095 61 9
62 11 62 60.3884155664374 10.3507774342271 61 -0.0988354858908197 -0.0800207210489132 0.52073104574519 0.82945257255 60 10
62 12 62 60.0421171532765 11.1630248749712 60 -0.139637531626968 -0.0545371598297573 0.521168686020468 0.821974006 60 11
62 13 62 59.5888535776992 11.9262880778462 60 -0.159561484601435 -0.0981614147863761 0.520995474775521 0.81483841675 60 12
62 14 62 59.1921428182668 12.6431189722136 60 -0.181987636156436 -0.0944341298340365 0.521238485550475 0.8062657038 59 13
62 15 62 58.6938270864406 13.3958483052653 59 -0.217020196741118 -0.100899298402362 0.521402490287325 0.79827473325 59 13
63 5 63 62.7039876131319 4.95204818770572 63 -0.00877485902623876 -0.00716403562993762 0.520061344483003 0.85197884865 63 5
63 6 63 62.5822748223859 5.90128244356744 63 -0.0190255931004537 0.000313626494793606 0.520364931654727 0.8480507788 63 6
63 7 63 62.3818593303537 6.84495195737286 62 -0.0360480209886722 -0.0230263438741982 0.520594628988627 0.84368492555 62 7
63 8 63 62.1668926052456 7.77204487756358 62 -0.0601589620206743 -0.0338161818043319 0.52096623699544 0.83832130815 62 8
63 9 63 61.9376926722554 8.62699199388103 62 -0.0701916739673989 -0.0511979996181871 0.521259668820384 0.83210775645 62 9
63 10 63 61.6155302191778 9.47859924577307 62 -0.0929702354515837 -0.063346925500241 0.521769528895106 0.8257800243 62 9
63 11 63 61.2538915700733 10.3230247766831 61 -0.114394032736408 -0.0704947564631611 0.521969848383484 0.81812758155 61 10
63 12 63 60.8639401194337 11.0785287944269 61 -0.137306910922419 -0.0875592498867608 0.522062328317348 0.81110271625 61 11
63 13 63 60.4601943502781 11.8430698689231 61 -0.163309275372488 -0.107247000345684 0.521795188458595 0.8026447068 60 12
63 14 63 59.9959238679831 12.5853278805953 60 -0.198174405978633 -0.0944745732621168 0.522262205026384 0.7944058452 60 13
63 15 63 59.4716151890705 13.2999008178042 60 -0.22547807780541 -0.0840365501987734 0.522236648689252 0.78632576875 59 13
64 5 64 63.6742470692535 4.94554875297745 64 -0.0180077781151064 0.0036845871217146 0.52140881027917 0.84181690575 64 5
64 6 64 63.5235215137479 5.90275154386317 64 -0.0223002338132384 0.0141273823027044 0.521762314569659 0.83767450455 64 6
64 7 64 63.3293813339543 6.83724110220942 63 -0.0284561140317119 -0.0416183301318642 0.521908777624438 0.83285281305 63 7
64 8 64 63.1173489708148 7.70644383752938 63 -0.0573805198836876 -0.0418178980201684 0.522417656135139 0.82734030325 63 8
64 9 64 62.8283837683208 8.56983279425234 63 -0.0748012947298281 -0.0342257339561067 0.522330255358865 0.82130721885 63 9
64 10 64 62.5264249230304 9.42371209692025 63 -0.0902424936755269 -0.0650398938457153 0.522967965377707 0.8137186748 63 9
64 11 64 62.1594899872795 10.253360951711 62 -0.136178140943822 -0.0431005679662406 0.5227790587389 0.80662698295 62 10
64 12 64 61.7325054139957 10.9938159375035 62 -0.144383477093134 -0.0686250150585117 0.523291888013348 0.79915945905 62 11
64 13 64 61.2364060240793 11.8006119746441 62 -0.179015478305492 -0.0760170300204801 0.522766071982996 0.79086618405 61 12
64 14 64 60.8165866896683 12.4831068159021 61 -0.20116849853268 -0.086553430866612 0.523651251846294 0.7818051184 61 12
64 15 64 60.2630476904392 13.2164389103938 61 -0.224032873678492 -0.0808568649993715 0.523026335058154 0.77309634295 60 13
65 5 65 64.6436996090633 4.93492596676919 65 -0.0106376134449653 0.00289337030026582 0.522866088343364 0.8308938116 65 5
65 6 65 64.4985598206495 5.88493220404407 65 -0.0148395212271748 -0.0328102178543888 0.523140618741932 0.8262871215 64 6
65 7 65 64.2822961984923 6.81313828481509 64 -0.037159838354084 -0.0181255005470304 0.523238413372567 0.8213194784 64 7
65 8 65 64.0220969827891 7.70566956710118 64 -0.0519217331889149 -0.0227730707283449 0.5237176656161 0.81546182445 64 8
65 9 65 63.7636758299806 8.54457622232779 64 -0.0739785978726883 -0.0490612923539948 0.523969240791823 0.8085523742 64 9
65 10 65 63.4320031007901 9.37181201050297 64 -0.104188622522824 -0.0643508699297008 0.524200245964167 0.8012871224 63 9
65 11 65 62.9962690842591 10.1889073039085 63 -0.132265310719055 -0.0815305842872851 0.524307729115493 0.79399640885 63 10
65 12 65 62.5762230779218 10.9766409332334 63 -0.167771558909874 -0.0778067264976796 0.525013798916765 0.78538130455 63 11
65 13 65 62.0724515204846 11.6896980222884 62 -0.176704899726718 -0.0886138349035552 0.524561058054476 0.77749869255 62 12
65 14 65 61.6045285534443 12.4274700399406 62 -0.214015232340904 -0.0809985881903432 0.524949162928132 0.7680027304 62 12
65 15 65 61.0081362703994 13.1563394387503 62 -0.235811848544349 -0.103313443145062 0.524373850104865 0.7604953801 61 13
66 5 66 65.6186349384207 4.94138082832771 66 -0.0134044228135547 -0.00947030250843728 0.524273809401234 0.81907110855 66 5
66 6 66 65.4399834882938 5.86788919993391 65 -0.033724846400837 0.00855680743958853 0.52452107646435 0.8145985548 65 6
66 7 66 65.2147114228269 6.77275743344615 65 -0.0386861459563097 -0.0204071327593303 0.524858623167171 0.80925873045 65 7
66 8 66 64.9660513291376 7.67842704141127 65 -0.0542968475206827 -0.0389407403990427 0.525354645226175 0.8022935923 65 8
66 9 66 64.6655366730413 8.52653850843338 65 -0.0922128266021966 -0.0568065730229734 0.525120133726983 0.79570478375 65 9
66 10 66 64.2909369359478 9.35188979203686 64 -0.105333499483435 -0.0535984255740574 0.525376665745178 0.78782260545 64 9
66 11 66 63.880080634128 10.1162114309884 64 -0.143903747197025 -0.0713514680300675 0.525634973147441 0.7799148271 64 10
66 12 66 63.4056154458054 10.9043469909245 64 -0.162711888081911 -0.0770947541146891 0.525816260779709 0.77155244305 63 11
66 13 66 62.9082703736442 11.6080293852016 63 -0.194719108903082 -0.0780812183131823 0.525847960798511 0.76336858365 63 12
66 14 66 62.3978445560526 12.351461117524 63 -0.231891133258289 -0.0757882266552663 0.526335540295965 0.75459736355 62 12
66 15 66 61.8191323472557 13.026335573775 62 -0.255906743588603 -0.0675714003892334 0.525676755671831 0.746337742 62 13
67 5 67 66.592347141737 4.91591591310388 67 -0.00800114321111739 -0.00337777316422549 0.526171042980314 0.8064035551 67 5
67 6 67 66.3850815912973 5.84540631816628 66 -0.0240156792979875 -0.0162181943809898 0.52614984521696 0.8018582644 66 6
67 7 67 66.1661427443242 6.76691349862417 66 -0.0599499906559334 -0.0242881266207857 0.526359823146945 0.79581805265 66 7
67 8 67 65.876191065283 7.63414509528195 66 -0.0657613831158847 -0.0250629017578574 0.526940411928225 0.78910323575 66 8
67 9 67 65.5093655859233 8.4697677597832 66 -0.0991729336096577 -0.0313971580593795 0.5266968251689 0.7824943853 66 8
67 10 67 65.1337262708952 9.2970047508451 65 -0.120703895395165 -0.0594789680260437 0.527299846467304 0.7744648079 65 9
67 11 67 64.7236469331535 10.0713739412736 65 -0.146864011933153 -0.0650134073460982 0.526934341475495 0.76625576845 65 10
67 12 67 64.2267570660216 10.8224806103391 65 -0.168793096995072 -0.0938587430554954 0.527121484112333 0.757280736 64 11
67 13 67 63.6758043922442 11.5528087162054 64 -0.21664446989012 -0.0654354613469481 0.52727958205705 0.7494250776 64 12
67 14 67 63.1455399699849 12.2149911367169 64 -0.23127570512826 -0.0737358534908119 0.52661185376421 0.7409286168 63 12
67 15 67 62.5589447356516 12.9035368480819 63 -0.260694980077609 -0.0639576818743168 0.527199468602106 0.73221389235 63 13
68 5 68 67.5416157338813 4.91808198536457 68 -0.0138015055751322 -0.00386077800123896 0.527531161340213 0.7932306371 68 5
68 6 68 67.346273478897 5.84701064808364 67 -0.0279361095072545 -0.0290116566729099 0.527676296630626 0.7878269568 67 6
68 7 68 67.0884632445657 6.74203765767224 67 -0.0544124982437142 -0.025123474365107 0.52823379209539 0.7818061483 67 7
68 8 68 66.7722478515984 7.60786853530155 67 -0.0662988353009153 -0.0435755970632723 0.527992698180206 0.77508628805 67 8
68 9 68 66.4346402701949 8.44162271515221 67 -0.105009263871184 -0.0580225819210565 0.528531405246416 0.76741052135 66 8
68 10 68 65.9871062724913 9.21474578632485 66 -0.118932710582477 -0.0842816410524496 0.528882071624268 0.759675171 66 9
68 11 68 65.5234412896184 10.0352136584121 66 -0.163640064688284 -0.0794859326935891 0.528939849779947 0.75104166885 66 10
68 12 68 65.0185037598147 10.7523446987121 65 -0.187101196934971 -0.0649586974646046 0.528261599588386 0.7427536748 65 11
68 13 68 64.4734903817815 11.4605412075586 65 -0.209268865292753 -0.0867904817215441 0.528536649104607 0.73418309025 64 11
68 14 68 63.8941374444307 12.151027025264 64 -0.235125604281027 -0.0983564650328681 0.528221611488958 0.72558005885 64 12
68 15 68 63.3131782655776 12.8231146203824 64 -0.27256253686155 -0.0654310065314649 0.528326686807774 0.7177917431 63 13
69 5 69 68.5086914082265 4.90151230324107 69 -0.0294370167382726 0.0123382500464495 0.529278389918471 0.7788881702 69 5
69 6 69 68.2860335149308 5.82677118824912 68 -0.0339692392158443 -0.0132459288963558 0.529661555742153 0.77327148395 68 6
69 7 69 68.0071001456104 6.72889581902296 68 -0.062725890886776 -0.0110094805381697 0.529754688043707 0.7668175202 68 7
69 8 69 67.6936884619099 7.57307595545191 68 -0.0779277994035623 -0.0432146371801654 0.530115879146991 0.7594862776 68 8
69 9 69 67.2665797295378 8.41874433157076 67 -0.111452122980377 -0.0577623488980552 0.529999003944889 0.7522354856 67 8
69 10 69 66.8360216610891 9.17466931505592 67 -0.136667272856676 -0.0499078135475552 0.530281302985448 0.74424759185 67 9
69 11 69 66.3546925519293 9.92291270531672 67 -0.154446250325053 -0.0827708678604506 0.530222513816608 0.7356541562 66 10
69 12 69 65.8060487175697 10.6515926896223 66 -0.187995478836877 -0.0671797645008008 0.530008399796631 0.7275503525 66 11
69 13 69 65.2546986062202 11.3829529014913 66 -0.220219709342293 -0.0895133715300322 0.530296260025041 0.7181997739 65 11
69 14 69 64.6747243020174 12.0476481733157 65 -0.253246859144622 -0.0626197941975564 0.529495119934021 0.70983860455 65 12
69 15 69 63.9966398525545 12.7470777950617 65 -0.269459154741676 -0.0770932850614594 0.528851823006002 0.7017177336 64 13
70 5 70 69.4946761058711 4.89193469809463 70 -0.0140777480460276 -0.0183568027551173 0.531399405014696 0.76288837205 69 5
70 6 70 69.2369249853339 5.80278535591252 69 -0.0429189075203788 -0.0158983437609188 0.531421432603432 0.75750219525 69 6
70 7 70 68.9055284916509 6.68707738248244 69 -0.0559751233314066 -0.0285725005056805 0.531683632466033 0.7513163232 69 7
70 8 70 68.5740934284019 7.5403586259909 69 -0.0813176552300049 -0.0476684658446631 0.53176182582441 0.74341612965 69 8
70 9 70 68.1481465068909 8.36544534059459 68 -0.119148120164456 -0.0501068084470369 0.532019345059119 0.7356860019 68 8
70 10 70 67.6966938091753 9.11979794028634 68 -0.135336280637723 -0.0769274764757237 0.53150999463945 0.7274361758 68 9
70 11 70 67.2079012619806 9.85687791436886 68 -0.171635259240062 -0.0671706321749341 0.531687403412343 0.71873854505 67 10
70 12 70 66.5938025355467 10.6062445872808 67 -0.208799388784996 -0.0318045664003632 0.532001344574739 0.710618735 67 11
70 13 70 66.0245371482957 11.309433851512 66 -0.238684105220281 -0.0634966025885113 0.53151806626675 0.7015023483 66 11
70 14 70 65.3875395237052 11.9176434855781 66 -0.255393216982512 -0.0545935544614835 0.53115220222688 0.6945695281 65 12
70 15 70 64.7020574712314 12.664581829784 65 -0.28679725321871 -0.0665751331039872 0.530778342620834 0.68591061855 65 13
71 5 71 70.4214714641554 4.85536203904758 70 -0.0177794668307351 -0.00353025560119846 0.533347464038254 0.74716041365 70 5
71 6 71 70.1741449565922 5.79358506670187 70 -0.0330969947097844 -0.0115134871162006 0.533514005915383 0.74050045935 70 6
71 7 71 69.8313138576343 6.64725094530139 70 -0.0632195354557662 -0.029263435936282 0.533857410514685 0.73424551515 70 7
71 8 71 69.451730951401 7.4970701899745 70 -0.0959601361187418 -0.0529134737295704 0.533867353981212 0.72649652195 69 7
71 9 71 69.0072484881919 8.29511043986645 69 -0.123165429218157 -0.0694358892861104 0.53398733834189 0.71850911005 69 8
71 10 71 68.5117037775061 9.07091437542559 69 -0.149982184381057 -0.0712083160368073 0.533874645549317 0.7098172958 69 9
71 11 71 67.9847795234173 9.77739281628761 68 -0.18147733513744 -0.0722989595093586 0.533061908659096 0.70210256505 68 10
71 12 71 67.4240932523891 10.4863774685623 68 -0.211133583267496 -0.0774255661162355 0.533437622049283 0.69335938545 67 10
71 13 71 66.7482914852799 11.1826024014694 67 -0.235425805660299 -0.0872867006541234 0.532661354928213 0.685617593 67 11
71 14 71 66.0353741286214 11.9031028041525 67 -0.26637259182253 -0.0724487842902368 0.532708527891583 0.6780491841 66 12
71 15 71 65.440597906821 12.5378119022142 66 -0.297557056793847 -0.0353656672523437 0.532287318675557 0.6692622595 65 13
72 5 72 71.3952462292575 4.88135248605518 71 -0.0275653451258959 -0.000586639044583226 0.535616747149702 0.72872182055 71 5
72 6 72 71.1076410729307 5.76980820462181 71 -0.0500114552809189 -0.00972436974657187 0.535859442978922 0.7226540291 71 6
72 7 72 70.7088120748346 6.63126585057024 71 -0.0689165400635505 -0.0371163672328643 0.5356930457439 0.7165735038 71 7
72 8 72 70.3116687451341 7.44845373599928 70 -0.0918366596127258 -0.0359006155444122 0.535654321115217 0.70865439685 70 7
72 9 72 69.8510857489722 8.23727792629497 70 -0.135816258898609 -0.0438562767068076 0.535601413800095 0.70066308785 70 8
72 10 72 69.3145108345985 8.9947585106251 70 -0.160741903663856 -0.0496309054249586 0.535471481000068 0.69238320145 69 9
72 11 72 68.7716172003261 9.69019320281498 69 -0.187586049706508 -0.0821010926292334 0.535409691075776 0.68377055375 69 10
72 12 72 68.1191676426516 10.4579573972398 69 -0.226657618489699 -0.0675166036594508 0.533925341938138 0.6757544402 68 10
72 13 72 67.503200742984 11.0901839113688 68 -0.249223120594098 -0.0686464484849236 0.534468938785052 0.6682226785 68 11
72 14 72 66.8259649831974 11.752839346105 67 -0.277250849367999 -0.0360116725912496 0.534639998041816 0.6607265616 67 12
72 15 72 66.1124051895143 12.4201962003627 67 -0.316784673538539 -0.0334250300272014 0.532997010676441 0.6533137217 66 12
73 5 73 72.3214504151241 4.86020123410532 72 -0.0278074268887571 -0.00610212714232805 0.537575563207283 0.71054311755 72 5
73 6 73 72.0030885319878 5.75231263227919 72 -0.049071921716622 -0.0346233030804606 0.537787604391888 0.70419327325 72 6
73 7 73 71.6140816328673 6.62476642344077 72 -0.0898676931992315 -0.0138540290115614 0.537718217050543 0.69702593815 72 7
73 8 73 71.1797071015719 7.39622024570876 71 -0.09508623524602 -0.0452836113759081 0.537457927977881 0.6899225076 71 7
73 9 73 70.6875647348445 8.18465934842324 71 -0.146296417012701 -0.0271825288368768 0.537536423029062 0.6817332163 71 8
73 10 73 70.1482338376363 8.92349020247839 70 -0.177629538653717 -0.0426133274161717 0.537037217745558 0.6730093192 70 9
73 11 73 69.4973100955738 9.6558969944076 70 -0.209985675927178 -0.0279305330017552 0.537567933523229 0.6658027819 69 10
73 12 73 68.8575236134934 10.3298961919652 69 -0.224772577784155 -0.0809487137131448 0.535947145424711 0.65853472495 69 10
73 13 73 68.2489455911657 11.0007873028583 69 -0.267461473080417 -0.0249589559089083 0.535973649321727 0.6493969917 68 11
73 14 73 67.5296190319402 11.6372717618094 68 -0.288227559286351 -0.0400873994741007 0.535942608032982 0.64263932945 68 12
73 15 73 66.8190908840959 12.2929079872637 68 -0.316320592899099 -0.0416438556237515 0.53513906526128 0.63548128725 67 12
74 5 74 73.2691599134606 4.84722769978336 73 -0.0381291113599842 -0.00853282457257798 0.540083527781176 0.6905254897 73 5
74 6 74 72.9181763063096 5.72578536885823 73 -0.0570319891016945 -0.0261296627213854 0.54034834444428 0.68409464515 73 6
74 7 74 72.5161301275451 6.55962605082727 73 -0.0809141151754827 -0.0403542949367388 0.540666973032623 0.67679266915 73 7
74 8 74 72.0332207158104 7.34922902846274 72 -0.115766622813982 -0.035110679186511 0.539972995658927 0.6698168991 72 7
74 9 74 71.4880096124288 8.12009674812646 72 -0.134403827975638 -0.0514853551158621 0.539394597847704 0.6619023908 71 8
74 10 74 70.9394455635585 8.85105465672509 71 -0.18630844477836 -0.0378040768517889 0.539403731832331 0.6533005569 71 9
74 11 74 70.3160775697568 9.56315351039816 71 -0.20606132956957 -0.0575868735851746 0.53853679916388 0.64554156455 70 10
74 12 74 69.603704175493 10.2337668718376 70 -0.226948727599715 -0.062340916635875 0.537481493772268 0.63918398425 70 10
74 13 74 68.9730440769916 10.9076039206448 69 -0.280335022350317 -0.0170415433252478 0.538908174360439 0.6307682024 69 11
74 14 74 68.1821919961323 11.5717255693648 69 -0.297562577414791 -0.0216822543095949 0.536719484129097 0.62508648935 68 12
74 15 74 67.4712128273294 12.1881449093958 68 -0.32206656023269 -0.0180275131157672 0.5356538200608 0.6185332024 67 12
75 5 75 74.1643739166842 4.8395916304214 74 -0.0352211728904548 -0.0176668769425525 0.54294325659573 0.6700123193 74 5
75 6 75 73.7974504729969 5.7149729761649 74 -0.0692679329541061 -0.0320372554285275 0.542875620793314 0.66339288735 74 6
75 7 75 73.3675409856336 6.52966905292438 73 -0.0758882431953708 -0.056042003093717 0.542502410038879 0.65597753985 73 7
75 8 75 72.8590435303419 7.31936924831209 73 -0.123977245275682 -0.0418068988987721 0.542284469599085 0.6488188692 73 7
75 9 75 72.3163813194546 8.07065314582789 73 -0.161205521831757 -0.0523648848086271 0.5419490160938 0.64065873595 72 8
75 10 75 71.6855685031119 8.81351824422734 72 -0.20425943766995 -0.0253411433299089 0.541741328975467 0.6331983959 72 9
75 11 75 71.0520918662182 9.49935602224974 71 -0.230403988537533 -0.0365549477560148 0.540516861404233 0.6254092129 71 9
75 12 75 70.3124392924488 10.1674859386402 71 -0.254055307636889 -0.0492257029906145 0.539714365646557 0.6200074041 70 10
75 13 75 69.6191594635094 10.8313940986832 70 -0.280774546275316 -0.0485352772555139 0.538984238993994 0.6115418709 70 11
75 14 75 68.8862951402056 11.4521271394128 70 -0.306020933474609 -0.0238220918944596 0.537565619078298 0.60606187875 69 11
75 15 75 68.0620722116297 12.1215624394394 69 -0.337236475537252 0.0152940081721771 0.536778607308222 0.6007887728 68 12
76 5 76 75.1068753133551 4.81950067354008 75 -0.0439229690883688 -0.021192518255436 0.545978549138092 0.6472901583 75 5
76 6 76 74.7063378732464 5.67704304467645 75 -0.0631209894807889 -0.0353239528799807 0.545525407287634 0.64079129025 75 6
76 7 76 74.2487528218013 6.46921919852249 74 -0.0846357926212087 -0.0227273954573963 0.545174164462469 0.6336828216 74 6
76 8 76 73.7098629294562 7.26078025213322 74 -0.125793051911965 -0.0407158489391231 0.54483469635378 0.6261929417 74 7
76 9 76 73.1425883537423 7.98705868177901 73 -0.150340717522845 -0.03137543209857 0.543604346099156 0.6188443897 73 8
76 10 76 72.4708832668484 8.72303359820997 73 -0.195491068824677 -0.0448791626779776 0.543225711590397 0.612082635 72 9
76 11 76 71.770742460797 9.41549530951131 72 -0.232183159246368 -0.0331832848695668 0.543271468494886 0.6047333823 72 9
76 12 76 71.0688240528283 10.0874629580245 72 -0.265515786600513 -0.0295376456109713 0.541980570600758 0.5980197563 71 10
76 13 76 70.3309837699204 10.75559853331 71 -0.300461362111116 -0.00568734987278496 0.539909760751943 0.5912745856 70 11
76 14 76 69.5804684918938 11.3531693506088 70 -0.320032671349247 -0.00604882017211361 0.539758649044627 0.5861494759 70 11
76 15 76 68.7685183860462 11.943014727959 69 -0.339687220515809 -0.00251571048242161 0.539790945271094 0.58199078125 69 12
77 5 77 76.0182432158092 4.78785902559497 76 -0.0443901971903268 0.0147305434093301 0.548537981481629 0.6241869125 76 5
77 6 77 75.5962812227336 5.64176496664908 76 -0.0697757612003803 -0.0184229239130747 0.548485344182541 0.61746975565 76 6
77 7 77 75.0997686943555 6.43489980360708 75 -0.101943430884626 -0.0416978525573399 0.547434588784476 0.6106579037 75 6
77 8 77 74.5298328704413 7.21605634305065 75 -0.152057060132027 -0.0241866071153676 0.547172697825981 0.6035662621 75 7
77 9 77 73.9289568632195 7.91529360692289 74 -0.156254192923676 -0.0574307197837371 0.546296917086263 0.59608414365 74 8
77 10 77 73.1973294675326 8.67111033675002 74 -0.210239250147887 -0.0512687710322632 0.54479628780544 0.58991376785 73 9
77 11 77 72.508317580462 9.32384432096895 73 -0.233420367575425 -0.0674541865903118 0.544434684469175 0.58365579355 73 9
77 12 77 71.7142182559663 10.0023836723159 72 -0.271988079674618 -0.0275573032501151 0.544534189056106 0.5787392708 72 10
77 13 77 70.9472319779511 10.6580485774317 72 -0.305188676388483 0.00212405490701384 0.54146563669546 0.57364457345 71 11
77 14 77 70.2050227022132 11.269432685129 71 -0.339141054448633 0.0175603532945825 0.541544790954024 0.56679164305 70 11
77 15 77 69.3779042114032 11.8911084993785 70 -0.371386915439068 0.042346694513252 0.539368892958243 0.5636358628 69 12
78 5 78 76.9358804212747 4.76844265884502 77 -0.042762201034015 -0.0290472777169399 0.551830133503203 0.59925268325 77 5
78 6 78 76.4622028297773 5.60783410366416 77 -0.0783474643562134 -0.0340841213124174 0.551513275913289 0.59313001325 76 6
78 7 78 75.9338234523152 6.40352486625173 76 -0.113437637322645 -0.0185531408216377 0.551478130804755 0.5862114315 76 6
78 8 78 75.321755451516 7.15830447415019 75 -0.135681112429895 -0.050965033566905 0.549984852305567 0.5796429971 75 7
78 9 78 74.6808746874668 7.87658597155135 75 -0.179769616456703 -0.0227023109351179 0.548840574666911 0.5726484156 75 8
78 10 78 73.9372305863273 8.57109358348742 74 -0.215093087107879 -0.0245296335055718 0.546973063456708 0.56778599185 74 9
78 11 78 73.1987150119747 9.2127456167564 74 -0.228370953250409 -0.0416313760943909 0.545442962722134 0.5627134306 73 9
78 12 78 72.4485365940051 9.86837030057197 73 -0.282703656805338 -0.00503879193575019 0.544734486998692 0.5565549908 72 10
78 13 78 71.6303278305472 10.5187455194974 72 -0.308196266123601 -0.00703270150900659 0.544742037550022 0.55282747455 72 11
78 14 78 70.8493841997964 11.123423301449 71 -0.326042397152671 -0.0119812710133469 0.543980706763245 0.5471155791 71 11
78 15 78 70.0055178398522 11.7799219491031 71 -0.37215460785604 0.0343216248509446 0.541773195670276 0.5436950474 70 12
79 5 79 77.8363628247118 4.75129105365887 78 -0.0563140787493616 -0.0101965537200472 0.555171610778023 0.5732653108 78 5
79 6 79 77.3278773498583 5.56088009458492 77 -0.0994569857370253 -0.0149904344737477 0.554335141732575 0.56801390575 77 6
79 7 79 76.7504449642412 6.34322443403048 77 -0.116090389257407 -0.0339843671725131 0.553579877972879 0.5617665463 77 6
79 8 79 76.0920196035269 7.08418669236903 76 -0.148007388971489 -0.0550757397926254 0.552207294341693 0.55635754 76 7
79 9 79 75.4089390364163 7.8056349726483 76 -0.178223876867389 -0.0298256199859055 0.551348965605387 0.54936004635 75 8
79 10 79 74.6736679917541 8.49101859147357 75 -0.228840973519614 -0.0364886181087272 0.550216173012431 0.5440583155 75 8
79 11 79 73.8719773327636 9.14602859249271 74 -0.258552543459095 -0.00908220026915751 0.548673198448735 0.5398762078 74 9
79 12 79 73.1594347744962 9.80419892471028 74 -0.304074037246519 0.00817673130047725 0.547349870079511 0.5336866861 73 10
79 13 79 72.2909484299736 10.414261309636 73 -0.318446352070278 0.0194548131836454 0.546091306561863 0.5315997143 72 10
79 14 79 71.4842115066115 11.0282511094174 72 -0.351572145290893 0.0466098866267495 0.544770237427842 0.52710572315 71 11
79 15 79 70.577117396457 11.6662651192014 71 -0.364534076502833 0.025157242850534 0.54339648254899 0.52470198015 71 12
80 5 80 78.7337104526882 4.71501217383981 79 -0.0642500863878436 -0.0162205724612456 0.55937265171136 0.5460343452 79 5
80 6 80 78.1991564839668 5.5390191816001 78 -0.0961025154662878 -0.0181324733104491 0.557502873646747 0.540322154 78 6
80 7 80 77.5536680546245 6.30485595961324 78 -0.121841247615866 -0.0315541064476221 0.55674991256745 0.5356366129 78 6
